Date,Adj Close,Close,High,Low,Open,Volume,stock_name,Returns,first_diff,cumilative_returns,20_day_sma,50_day_sma
1989-09-28,0.31939828,0.40625,0.408482,0.401786,0.401786,79419200,AAPL,0.01675868,0.005264461,2.2316434,0.3148794710636139,0.30154927730560305
1989-09-29,0.3123783,0.397321,0.40625,0.397321,0.404018,69809600,AAPL,-0.021978796,-0.0070199966,2.160616,0.3148794710636139,0.3021943402290344
1989-10-02,0.3115007,0.396205,0.399554,0.390625,0.397321,137401600,AAPL,-0.0028094053,-0.000877589,2.1517365,0.31479168832302096,0.30282185137271883
1989-10-03,0.30623624,0.389509,0.397321,0.385045,0.395089,170497600,AAPL,-0.016900301,-0.005264461,2.0984712,0.3143968090415001,0.3034491312503815
1989-10-04,0.31062338,0.395089,0.398438,0.388393,0.390625,159174400,AAPL,0.014325976,0.0043871403,2.1428597,0.31422128677368166,0.30423417806625364
1989-10-05,0.31939828,0.40625,0.415179,0.395089,0.397321,245280000,AAPL,0.028249383,0.008774906,2.2316434,0.31448450982570647,0.305264750123024
1989-10-06,0.33782542,0.429688,0.430804,0.410714,0.412946,361704000,AAPL,0.057693243,0.018427134,2.4180875,0.31558135598897935,0.30652381360530856
1989-10-09,0.34747684,0.441964,0.444196,0.424107,0.428571,195552000,AAPL,0.028569221,0.0096514225,2.5157397,0.3168975427746773,0.3079583829641342
1989-10-10,0.34747684,0.441964,0.449777,0.433036,0.444196,287123200,AAPL,0.0,0.0,2.5157397,0.3181259885430336,0.3093404322862625
1989-10-11,0.34308988,0.436384,0.439732,0.428571,0.435268,156956800,AAPL,-0.012625217,-0.0043869615,2.4713528,0.3194860577583313,0.3106172347068787
1989-10-12,0.3422124,0.435268,0.439732,0.433036,0.4375,82644800,AAPL,-0.0025575757,-0.0008774698,2.4624746,0.32088998705148697,0.3117889553308487
1989-10-13,0.3211531,0.408482,0.441964,0.401786,0.435268,201118400,AAPL,-0.061538696,-0.021059304,2.2493985,0.32115321755409243,0.3124344336986542
1989-10-16,0.3281731,0.417411,0.417411,0.379464,0.399554,424916800,AAPL,0.021858692,0.0070199966,2.320426,0.32211844623088837,0.3130102318525314
1989-10-17,0.33168274,0.421875,0.435268,0.401786,0.410714,250040000,AAPL,0.010694504,0.0035096407,2.3559363,0.3235223859548569,0.3135161519050598
1989-10-18,0.3387029,0.430804,0.430804,0.410714,0.415179,144032000,AAPL,0.021165252,0.0070201457,2.4269655,0.3247947126626968,0.31410995721817014
1989-10-19,0.3422124,0.435268,0.441964,0.430804,0.430804,111899200,AAPL,0.010361671,0.0035095215,2.4624746,0.3261986419558525,0.31479145765304567
1989-10-20,0.33694717,0.428571,0.439732,0.424107,0.426339,261508800,AAPL,-0.015385866,-0.005265236,2.4092014,0.32729543894529345,0.3154726934432983
1989-10-23,0.3281731,0.417411,0.430804,0.412946,0.428571,121956800,AAPL,-0.026039898,-0.008774072,2.3204262,0.3278219193220139,0.3161710375547409
1989-10-24,0.33431494,0.425223,0.433036,0.404018,0.412946,216440000,AAPL,0.018715262,0.0061418414,2.3825688,0.3286554917693138,0.31714979410171507
1989-10-25,0.32641828,0.415179,0.426339,0.412946,0.426339,119145600,AAPL,-0.023620427,-0.007896662,2.3026712,0.329269714653492,0.3178830671310425
1989-10-26,0.3176435,0.404018,0.415179,0.401786,0.40625,169265600,AAPL,-0.026882052,-0.008774787,2.2138886,0.32918197512626646,0.3185809153318405
1989-10-27,0.3176435,0.404018,0.408482,0.397321,0.404018,129416000,AAPL,0.0,0.0,2.2138886,0.3294452354311943,0.3191912293434143
1989-10-30,0.3211531,0.408482,0.410714,0.401786,0.40625,86979200,AAPL,0.011048913,0.003509611,2.2493987,0.3299278557300568,0.3196966558694839
1989-10-31,0.32641828,0.415179,0.415179,0.40625,0.408482,91996800,AAPL,0.016394615,0.0052651763,2.3026714,0.3309369578957558,0.32029334247112273
1989-11-01,0.3237854,0.41183,0.417411,0.408482,0.412946,61185600,AAPL,-0.008065999,-0.0026328862,2.276032,0.3315950587391853,0.32074961364269255
1989-11-02,0.30886853,0.392857,0.401786,0.383929,0.401786,452670400,AAPL,-0.046070218,-0.014916867,2.1251044,0.3310685709118843,0.3207847118377686
1989-11-03,0.30360395,0.386161,0.397321,0.386161,0.392857,174652800,AAPL,-0.017044723,-0.0052645802,2.071838,0.32935749739408493,0.3206618714332581
1989-11-06,0.30360395,0.386161,0.392857,0.383929,0.388393,123088000,AAPL,0.0,0.0,2.071838,0.32716385275125504,0.32045127391815187
1989-11-07,0.30886853,0.392857,0.397321,0.386161,0.386161,151323200,AAPL,0.017340302,0.0052645802,2.1251044,0.32523343712091446,0.3203459680080414
1989-11-08,0.3158885,0.401786,0.404018,0.395089,0.395089,142632000,AAPL,0.022727966,0.007019967,2.1961317,0.32387336790561677,0.3204688185453415
1989-11-09,0.32290792,0.410714,0.410714,0.397321,0.401786,88188800,AAPL,0.022221208,0.0070194304,2.2671535,0.32290814369916915,0.3206794112920761
1989-11-10,0.3281731,0.417411,0.419643,0.408482,0.408482,64859200,AAPL,0.016305447,0.0052651763,2.320426,0.32325914353132246,0.32099530756473543
1989-11-13,0.32641828,0.415179,0.421875,0.415179,0.415179,68017600,AAPL,-0.005347252,-0.0017548203,2.3026707,0.32317140251398085,0.32125854611396787
1989-11-14,0.31413382,0.399554,0.417411,0.397321,0.415179,84380800,AAPL,-0.037634075,-0.012284458,2.1783779,0.3222939565777779,0.32125854611396787
1989-11-15,0.31062338,0.395089,0.404018,0.392857,0.401786,97787200,AAPL,-0.011174977,-0.0035104454,2.1428595,0.3208899810910225,0.32118833720684054
1989-11-16,0.31413382,0.399554,0.399554,0.390625,0.397321,96566400,AAPL,0.011301279,0.0035104454,2.1783779,0.3194860517978668,0.32118833720684054
1989-11-17,0.31490773,0.399554,0.404018,0.397321,0.397321,88558400,AAPL,0.0024635792,0.0007739067,2.186208,0.31838407963514326,0.32116872191429136
1989-11-20,0.31842604,0.404018,0.40625,0.397321,0.401786,108068800,AAPL,0.011172533,0.0035183132,2.221806,0.31789672672748565,0.32111418068408965
1989-11-21,0.31842604,0.404018,0.415179,0.404018,0.404018,140246400,AAPL,0.0,0.0,2.221806,0.3171022817492485,0.32102454304695127
1989-11-22,0.31490773,0.399554,0.408482,0.397321,0.40625,97944000,AAPL,-0.011049092,-0.0035183132,2.186208,0.3165267542004585,0.32100492775440215
1989-11-24,0.31490773,0.399554,0.401786,0.399554,0.399554,27854400,AAPL,0.0,0.0,2.186208,0.31638996601104735,0.32102040588855746
1989-11-27,0.30962947,0.392857,0.404018,0.390625,0.399554,105145600,AAPL,-0.016761303,-0.0052782595,2.132803,0.3159892648458481,0.32089522540569304
1989-11-28,0.310509,0.393973,0.395089,0.381696,0.390625,135374400,AAPL,0.002840519,0.00087952614,2.1417017,0.31545705944299696,0.32092803478240967
1989-11-29,0.30962947,0.392857,0.395089,0.379464,0.388393,152947200,AAPL,-0.002832532,-0.00087952614,2.1328027,0.3146176189184189,0.3210485452413559
1989-11-30,0.31138858,0.395089,0.397321,0.388393,0.390625,63448000,AAPL,0.0056813955,0.0017591119,2.1506014,0.31399777829647063,0.3210111898183823
1989-12-01,0.30962947,0.392857,0.401786,0.389509,0.397321,146227200,AAPL,-0.0056492686,-0.0017591119,2.1328027,0.3140358254313469,0.3209211027622223
1989-12-04,0.31842604,0.404018,0.40625,0.390625,0.390625,97361600,AAPL,0.028409958,0.008796573,2.2218056,0.31477693021297454,0.32098939895629885
1989-12-05,0.31666678,0.401786,0.408482,0.397321,0.404018,121766400,AAPL,-0.0055248737,-0.0017592609,2.2040055,0.3154300719499588,0.3209698647260666
1989-12-06,0.30083308,0.381696,0.404018,0.366071,0.401786,334980800,AAPL,-0.050001144,-0.015833706,2.0438015,0.3150282993912697,0.32063365638256075
1989-12-07,0.30083308,0.381696,0.386161,0.375,0.377232,178416000,AAPL,0.0,0.0,2.0438015,0.31427552849054335,0.3203676414489746
1989-12-08,0.2937964,0.372768,0.383929,0.368304,0.379464,252582400,AAPL,-0.02339065,-0.007036686,1.972605,0.31281995177268984,0.31985560357570647
1989-12-11,0.27620333,0.350446,0.370536,0.342634,0.366071,650014400,AAPL,-0.059881806,-0.017593056,1.7946,0.31022146344184875,0.31913210451602936
1989-12-12,0.2533337,0.321429,0.352679,0.3125,0.350446,1025416000,AAPL,-0.08280003,-0.022869647,1.5632071,0.3065672338008881,0.3179687643051147
1989-12-13,0.2533337,0.321429,0.325893,0.316964,0.321429,389760000,AAPL,0.0,0.0,1.5632071,0.3035272270441055,0.3169107133150101
1989-12-14,0.24541667,0.311384,0.322545,0.308036,0.319196,304752000,AAPL,-0.03125131,-0.007917017,1.4831035,0.30026689171791077,0.31560657918453217
1989-12-15,0.23749982,0.301339,0.3125,0.290179,0.310268,518168000,AAPL,-0.03225881,-0.007916853,1.4030015,0.2964351914823055,0.3139686098694801
1989-12-18,0.2445371,0.310268,0.3125,0.301339,0.301339,307204800,AAPL,0.029630661,0.007037282,1.4742041,0.2929166600108147,0.31210284352302553
1989-12-19,0.2462962,0.3125,0.316964,0.308036,0.308036,251193600,AAPL,0.0071935654,0.001759097,1.4920025,0.2893101677298546,0.3100792306661606
1989-12-20,0.25157377,0.319196,0.323661,0.314732,0.319196,177990400,AAPL,0.02142775,0.005277574,1.5454004,0.28596755415201186,0.3081611692905426
1989-12-21,0.2550929,0.323661,0.323661,0.316964,0.319196,304808000,AAPL,0.013988376,0.0035191178,1.5810063,0.2829768121242523,0.3064012295007706
1989-12-22,0.25685182,0.325893,0.332589,0.321429,0.323661,184587200,AAPL,0.0068953037,0.0017589331,1.598803,0.2800740167498589,0.30469401776790617
1989-12-26,0.24981463,0.316964,0.328125,0.314732,0.328125,135284800,AAPL,-0.027397871,-0.0070371926,1.5276015,0.2770832747220993,0.3032672482728958
1989-12-27,0.24717581,0.313616,0.319196,0.3125,0.316964,257006400,AAPL,-0.010563076,-0.0026388168,1.5009022,0.27391661554574964,0.3016473025083542
1989-12-28,0.2436576,0.309152,0.314732,0.305804,0.3125,151256000,AAPL,-0.014233649,-0.0035182089,1.4653053,0.27061802223324777,0.29988679975271226
1989-12-29,0.24805538,0.314732,0.319196,0.30692,0.310268,152409600,AAPL,0.018049002,0.0043977797,1.5098016,0.2674513623118401,0.29807384967803957
1990-01-02,0.26212946,0.332589,0.334821,0.3125,0.314732,183198400,AAPL,0.05673766,0.014074072,1.6522019,0.2650763615965843,0.29647219061851504
1990-01-03,0.26388848,0.334821,0.339286,0.334821,0.339286,207995200,AAPL,0.0067105293,0.0017590225,1.6699996,0.26234948337078096,0.2950110167264938
1990-01-04,0.26476893,0.335938,0.345982,0.332589,0.341518,221513600,AAPL,0.0033364296,0.00088045,1.6789079,0.25975459069013596,0.2937429332733154
1990-01-05,0.26564837,0.337054,0.341518,0.330357,0.337054,123312000,AAPL,0.0033215284,0.00087943673,1.6878059,0.25799535512924193,0.292369601726532
1990-01-08,0.2674076,0.339286,0.339286,0.330357,0.334821,101572800,AAPL,0.0066224337,0.0017592311,1.7056057,0.2563240811228752,0.2911893880367279
1990-01-09,0.26476893,0.335938,0.339286,0.330357,0.339286,86139200,AAPL,-0.009867609,-0.0026386678,1.6789079,0.25487270802259443,0.29013189673423767
1990-01-10,0.2533337,0.321429,0.335938,0.319196,0.335938,199718400,AAPL,-0.043189526,-0.0114352405,1.5632071,0.25372922569513323,0.2888457006216049
1990-01-11,0.24277794,0.308036,0.323661,0.308036,0.323661,211052800,AAPL,-0.041667342,-0.010555744,1.4564052,0.25320143848657606,0.2872781974077225
1990-01-12,0.24277794,0.308036,0.310268,0.301339,0.305804,171897600,AAPL,0.0,0.0,1.4564052,0.25267365127801894,0.28560539066791535
1990-01-15,0.2410189,0.305804,0.319196,0.305804,0.308036,161739200,AAPL,-0.007245481,-0.0017590374,1.4386072,0.25245376303792,0.283950060904026
1990-01-16,0.24541667,0.311384,0.3125,0.292411,0.299107,214244800,AAPL,0.018246531,0.004397765,1.4831033,0.25284960567951204,0.2826810237765312
1990-01-17,0.23398146,0.296875,0.310268,0.294643,0.310268,197299200,AAPL,-0.046595097,-0.011435211,1.3674028,0.2523218236863613,0.28128857403993607
1990-01-18,0.22782445,0.289063,0.299107,0.287946,0.294643,273291200,AAPL,-0.02631408,-0.006157011,1.3051069,0.25139823630452157,0.2797729840874672
1990-01-19,0.2410189,0.305804,0.308036,0.299107,0.301339,265137600,AAPL,0.057914972,0.013194457,1.438607,0.25087049305438996,0.2784159916639328
1990-01-22,0.23398146,0.296875,0.308036,0.296875,0.303571,145611200,AAPL,-0.029198706,-0.007037446,1.3674028,0.24981492161750793,0.27677785098552704
1990-01-23,0.23749982,0.301339,0.305804,0.294643,0.301339,140873600,AAPL,0.015036941,0.0035183579,1.4030013,0.24884732142090799,0.2750696888566017
1990-01-24,0.23925889,0.303571,0.305804,0.287946,0.290179,169792000,AAPL,0.0074065924,0.0017590672,1.4207993,0.24831953421235084,0.27329140454530715
1990-01-25,0.24013929,0.304688,0.310268,0.303571,0.305804,111540800,AAPL,0.0036797523,0.0008804053,1.4297073,0.24796770811080932,0.27156582474708557
1990-01-26,0.2304631,0.292411,0.303571,0.287946,0.303571,181249600,AAPL,-0.04029405,-0.009676188,1.3318045,0.24730798304080964,0.26989241033792494
1990-01-29,0.23398146,0.296875,0.299107,0.28683,0.294643,119929600,AAPL,0.015266418,0.0035183579,1.3674028,0.24660428687930108,0.268359571993351
1990-01-30,0.23925889,0.303571,0.308036,0.294643,0.296875,116446400,AAPL,0.022554874,0.005277425,1.4207993,0.24546075835824013,0.2668620732426643
1990-01-31,0.23925889,0.303571,0.310268,0.294643,0.308036,143942400,AAPL,0.0,0.0,1.4207993,0.24422927871346473,0.26534909635782244
1990-02-01,0.23662019,0.300223,0.309152,0.299107,0.308036,117073600,AAPL,-0.011028647,-0.0026386976,1.3941011,0.24282184168696402,0.2637129792571068
1990-02-02,0.2410189,0.305804,0.310268,0.296875,0.296875,118473600,AAPL,0.018589735,0.0043987185,1.4386067,0.24159036874771117,0.26216483652591704
1990-02-05,0.2462962,0.3125,0.314732,0.303571,0.305804,101752000,AAPL,0.021895766,0.005277291,1.492002,0.24053479880094528,0.2607926058769226
1990-02-06,0.2445371,0.310268,0.3125,0.303571,0.310268,73920000,AAPL,-0.007142186,-0.001759097,1.4742036,0.23952320739626884,0.25938519328832627
1990-02-07,0.23398146,0.296875,0.303571,0.290179,0.294643,312446400,AAPL,-0.043165803,-0.01055564,1.3674026,0.238555596023798,0.2578722330927849
1990-02-08,0.23222233,0.294643,0.299107,0.287946,0.296875,186636800,AAPL,-0.007518232,-0.0017591268,1.3496039,0.2380278155207634,0.256306499838829
1990-02-09,0.2410189,0.305804,0.308036,0.296875,0.299107,168078400,AAPL,0.037879944,0.008796573,1.4386067,0.23793986365199088,0.25493428856134415
1990-02-12,0.23925889,0.303571,0.308036,0.301339,0.305804,74916800,AAPL,-0.0073024035,-0.0017600209,1.420799,0.23785186260938646,0.25349169462919235
1990-02-13,0.24277794,0.308036,0.3125,0.301339,0.303571,102166400,AAPL,0.014708161,0.0035190582,1.4564044,0.23771992623806,0.25215466409921644
1990-02-14,0.2410189,0.305804,0.310268,0.301339,0.308036,96062400,AAPL,-0.007245481,-0.0017590374,1.4386065,0.2380717985332012,0.25060652136802675
1990-02-15,0.2410189,0.305804,0.305804,0.299107,0.301339,97966400,AAPL,0.0,0.0,1.4386065,0.23873152136802672,0.24909356385469436
1990-02-16,0.23826489,0.301339,0.308036,0.301339,0.305804,127209600,AAPL,-0.011426568,-0.0027540177,1.4107416,0.23859382048249245,0.2478422001004219
1990-02-20,0.23650004,0.299107,0.301339,0.294643,0.299107,123244800,AAPL,-0.007407069,-0.0017648488,1.392885,0.23871974945068358,0.24655553936958313
1990-02-21,0.24002962,0.303571,0.305804,0.290179,0.292411,175907200,AAPL,0.014924169,0.0035295784,1.4285967,0.2388462394475937,0.24548020392656325
1990-02-22,0.23297046,0.294643,0.308036,0.294643,0.303571,195182400,AAPL,-0.029409528,-0.007059157,1.357173,0.23853181824088096,0.24461554646492004
1990-02-23,0.23473532,0.296875,0.299107,0.292411,0.292411,149956800,AAPL,0.007575512,0.0017648637,1.3750298,0.2382616199553013,0.24424357920885087
1990-02-26,0.24002962,0.303571,0.305804,0.294643,0.294643,79609600,AAPL,0.022554278,0.005294293,1.428597,0.2387399457395077,0.24397749781608583
1990-02-27,0.23650004,0.299107,0.305804,0.299107,0.303571,73953600,AAPL,-0.014704764,-0.0035295784,1.392885,0.23886587470769882,0.2437991651892662
1990-02-28,0.24002962,0.303571,0.303571,0.296875,0.299107,109334400,AAPL,0.014924169,0.0035295784,1.4285967,0.2389044113457203,0.24384976118803026
1990-03-01,0.24179538,0.305804,0.310268,0.296875,0.299107,203896000,AAPL,0.0073564053,0.0017657578,1.4464624,0.23903123587369918,0.24379492670297623
1990-03-02,0.23826489,0.301339,0.310268,0.296875,0.299107,104899200,AAPL,-0.014601111,-0.0035304874,1.4107413,0.23911347091197968,0.24363430052995683
1990-03-05,0.2435601,0.308036,0.310268,0.299107,0.299107,182470400,AAPL,0.022224069,0.005295217,1.4643178,0.23924053087830544,0.2434740272164345
1990-03-06,0.24885446,0.314732,0.314732,0.308036,0.3125,156016000,AAPL,0.021737337,0.005294353,1.5178854,0.23936844393610954,0.2433492586016655
1990-03-07,0.24973702,0.315848,0.321429,0.3125,0.3125,204220800,AAPL,0.0035464764,0.000882566,1.5268152,0.23962844014167786,0.24320696264505387
1990-03-08,0.25944436,0.328125,0.330357,0.3125,0.319196,223843200,AAPL,0.038870215,0.009707332,1.6250331,0.24090158492326735,0.2433995571732521
1990-03-09,0.26032674,0.329241,0.334821,0.323661,0.328125,230473600,AAPL,0.003401041,0.00088238716,1.633961,0.24230680540204047,0.24366257578134537
1990-03-12,0.2585617,0.327009,0.334821,0.323661,0.332589,163956800,AAPL,-0.006780088,-0.0017650425,1.6161025,0.24318394511938096,0.24396065771579742
1990-03-13,0.26032674,0.329241,0.332589,0.323661,0.325893,148579200,AAPL,0.0068264008,0.0017650425,1.633961,0.24423733800649644,0.2442060849070549
1990-03-14,0.26120895,0.330357,0.332589,0.325893,0.328125,101785600,AAPL,0.0033888817,0.00088220835,1.6428871,0.24515888839960098,0.24418767482042314
1990-03-15,0.25944436,0.328125,0.339286,0.325893,0.325893,120232000,AAPL,-0.006755471,-0.0017645955,1.6250331,0.24608016088604928,0.24409879237413407
1990-03-16,0.28415313,0.359375,0.363839,0.34933,0.357143,644761600,AAPL,0.095237255,0.024708778,1.8750341,0.24823687225580215,0.24448647648096083
1990-03-19,0.29915494,0.378348,0.379464,0.357143,0.361607,431793600,AAPL,0.052794814,0.015001804,2.026821,0.2512813746929169,0.2451566079258919
1990-03-20,0.2920956,0.36942,0.383929,0.363839,0.377232,391316800,AAPL,-0.023597598,-0.0070593357,1.9553952,0.2540611527860165,0.24565036803483964
1990-03-21,0.2938605,0.371652,0.377232,0.368304,0.368304,152734400,AAPL,0.006042123,0.0017648935,1.973252,0.25675269663333894,0.24623219937086105
1990-03-22,0.28768286,0.363839,0.377232,0.363839,0.372768,231660800,AAPL,-0.02102232,-0.006177634,1.9107473,0.25948831662535665,0.24691918283700942
1990-03-23,0.29827252,0.377232,0.383929,0.366071,0.368304,227987200,AAPL,0.03681016,0.010589659,2.0178924,0.2626651763916016,0.24802907437086105
1990-03-26,0.29827252,0.377232,0.387277,0.375,0.379464,128060800,AAPL,0.0,0.0,2.0178924,0.2655773214995861,0.24913896590471268
1990-03-27,0.29650766,0.375,0.377232,0.368304,0.375,84604800,AAPL,-0.005916953,-0.0017648637,2.0000355,0.2685777023434639,0.25024874091148375
1990-03-28,0.29121336,0.368304,0.376116,0.366071,0.375,102939200,AAPL,-0.017855525,-0.005294293,1.9464684,0.2711368896067142,0.25116467475891113
1990-03-29,0.2903308,0.367188,0.370536,0.363839,0.366071,96891200,AAPL,-0.0030306578,-0.000882566,1.9375386,0.2735636606812477,0.2522916615009308
1990-03-30,0.28415313,0.359375,0.366071,0.357143,0.357143,223350400,AAPL,-0.021278024,-0.006177664,1.8750336,0.27585807293653486,0.25341823518276213
1990-04-02,0.28415313,0.359375,0.362723,0.352679,0.357143,148769600,AAPL,0.0,0.0,1.8750336,0.277887724339962,0.2542809197306633
1990-04-03,0.29474294,0.372768,0.372768,0.361607,0.361607,139708800,AAPL,0.037267923,0.010589808,1.9821801,0.2801821485161781,0.2554961493611336
1990-04-04,0.29121336,0.368304,0.375,0.363839,0.370536,149732800,AAPL,-0.01197511,-0.0035295784,1.9464681,0.2822559654712677,0.2565704202651978
1990-04-05,0.28415313,0.359375,0.368304,0.357143,0.366071,108192000,AAPL,-0.02424419,-0.00706023,1.8750334,0.2834914043545723,0.2574683052301407
1990-04-06,0.28150603,0.356027,0.368304,0.354911,0.359375,118238400,AAPL,-0.009315729,-0.0026471019,1.8482504,0.28455036878585815,0.2582956400513649
1990-04-09,0.2903308,0.367188,0.370536,0.352679,0.354911,105481600,AAPL,0.031348348,0.008824766,1.9375384,0.2861388236284256,0.2594929939508438
1990-04-10,0.29121336,0.368304,0.375,0.366071,0.368304,131320000,AAPL,0.0030398369,0.000882566,1.9464681,0.28768315464258193,0.2606376320123672
1990-04-11,0.3000373,0.379464,0.383929,0.370536,0.370536,213158400,AAPL,0.030300617,0.008823931,2.035748,0.28962457180023193,0.26185320019721986
1990-04-12,0.3053326,0.386161,0.392857,0.379464,0.383929,211803200,AAPL,0.017648816,0.0052953064,2.0893254,0.2919189840555191,0.26317467451095583
1990-04-16,0.3088621,0.390625,0.395089,0.386161,0.388393,226889600,AAPL,0.011559486,0.003529489,2.1250365,0.2931544318795204,0.2646195125579834
1990-04-17,0.3053326,0.386161,0.388393,0.381696,0.386161,131107200,AAPL,-0.0114274025,-0.003529489,2.0893254,0.29346331506967543,0.2659057864546776
1990-04-18,0.3053326,0.386161,0.390625,0.379464,0.386161,193446400,AAPL,0.0,0.0,2.0893254,0.29412516504526137,0.26708651453256604
1990-04-19,0.28415313,0.359375,0.385045,0.357143,0.372768,481476800,AAPL,-0.06936526,-0.021179467,1.8750336,0.29363979697227477,0.26787883520126343
1990-04-20,0.28415313,0.359375,0.370536,0.354911,0.364955,323523200,AAPL,0.0,0.0,1.8750336,0.29346331059932707,0.2688822686672211
1990-04-23,0.28062358,0.354911,0.361607,0.352679,0.359375,128352000,AAPL,-0.01242131,-0.0035295486,1.8393219,0.2925808638334274,0.26985029369592667
1990-04-24,0.2735636,0.345982,0.361607,0.34375,0.357143,303732800,AAPL,-0.025158226,-0.0070599914,1.7678895,0.29134541749954224,0.2705011874437332
1990-04-25,0.2735636,0.345982,0.348214,0.341518,0.345982,132574400,AAPL,0.0,0.0,1.7678895,0.2901982143521309,0.2711872816085815
1990-04-26,0.2744458,0.347098,0.352679,0.340402,0.348214,142161600,AAPL,0.0032248497,0.00088220835,1.7768154,0.2893598362803459,0.2718206387758255
1990-04-27,0.27621073,0.34933,0.352679,0.345982,0.348214,116412800,AAPL,0.0064308643,0.0017649233,1.7946727,0.2886538326740265,0.2725244751572609
1990-04-30,0.27797636,0.351563,0.354911,0.348214,0.350446,136393600,AAPL,0.0063923597,0.0017656386,1.8125372,0.28834499418735504,0.27326362431049345
1990-05-01,0.2797412,0.353795,0.357143,0.351563,0.354911,163609600,AAPL,0.0063488483,0.0017648339,1.8303936,0.2881243973970413,0.27409315049648286
1990-05-02,0.28062358,0.354911,0.357143,0.350446,0.354911,135430400,AAPL,0.0031542778,0.00088238716,1.8393214,0.28741842955350877,0.2749756214022636
1990-05-03,0.28238833,0.357143,0.359375,0.354911,0.354911,166308800,AAPL,0.0062886477,0.0017647445,1.8571768,0.28697717785835264,0.27582279562950135
1990-05-04,0.28238833,0.357143,0.363839,0.350446,0.357143,169534400,AAPL,0.0,0.0,1.8571768,0.28688893765211104,0.2768111529946327
1990-05-07,0.29297802,0.370536,0.372768,0.354911,0.354911,135990400,AAPL,0.0375005,0.010589689,1.9643223,0.28746253699064256,0.2779760068655014
1990-05-08,0.29474294,0.372768,0.375,0.366071,0.366071,112459200,AAPL,0.0060241222,0.0017649233,1.9821799,0.2876831442117691,0.2790702733397484
1990-05-09,0.29562527,0.373884,0.375,0.368304,0.371652,97238400,AAPL,0.0029935837,0.00088232756,1.9911072,0.2879037395119667,0.2802527779340744
1990-05-10,0.2920956,0.36942,0.372768,0.361607,0.372768,179043200,AAPL,-0.011939645,-0.0035296679,1.9553945,0.2875066548585892,0.2812940976023674
1990-05-11,0.30091983,0.38058,0.381696,0.363839,0.36942,215241600,AAPL,0.030210018,0.008824229,2.044677,0.2872860163450241,0.2824765866994858
1990-05-14,0.29474294,0.372768,0.381696,0.368304,0.381696,226385600,AAPL,-0.020526707,-0.006176889,1.9821799,0.28658005893230437,0.28360614776611326
1990-05-15,0.29474294,0.372768,0.375,0.366071,0.36942,149385600,AAPL,0.0,0.0,1.9821799,0.2860505759716034,0.28462980449199676
1990-05-16,0.2938605,0.371652,0.372768,0.366071,0.372768,87304000,AAPL,-0.0029939413,-0.00088244677,1.9732513,0.2854769706726074,0.28552992522716525
1990-05-17,0.29297802,0.370536,0.377232,0.366071,0.372768,153585600,AAPL,-0.0030030608,-0.00088247657,1.9643226,0.28591821491718294,0.28639474511146545
1990-05-18,0.28062358,0.354911,0.370536,0.352679,0.368304,258462400,AAPL,-0.04216844,-0.012354434,1.8393216,0.2857417374849319,0.2868183296918869
1990-05-21,0.2796326,0.352679,0.357143,0.345982,0.352679,262483200,AAPL,-0.0035313964,-0.0009909868,1.8292949,0.28569218814373015,0.28720444679260254
1990-05-22,0.29290605,0.36942,0.370536,0.357143,0.358259,301089600,AAPL,0.04746747,0.013273448,1.9635944,0.28665931075811385,0.28789133369922637
1990-05-23,0.29733044,0.375,0.379464,0.368304,0.368304,207513600,AAPL,0.015105128,0.004424393,2.00836,0.2878476530313492,0.28863140761852263
1990-05-24,0.29733044,0.375,0.377232,0.370536,0.377232,148131200,AAPL,0.0,0.0,2.00836,0.2889918848872185,0.2893538373708725
1990-05-25,0.28317183,0.357143,0.363839,0.348214,0.352679,323321600,AAPL,-0.047619104,-0.0141586065,1.8651044,0.2893399402499199,0.28982838690280915
1990-05-29,0.29025075,0.366071,0.368304,0.350446,0.357143,243208000,AAPL,0.024998665,0.007078916,1.9367282,0.2899536594748497,0.2899503391981125
1990-05-30,0.29290605,0.36942,0.372768,0.368304,0.371652,276819200,AAPL,0.00914824,0.0026552975,1.9635942,0.29061190187931063,0.28982536137104037
1990-05-31,0.2920213,0.368304,0.370536,0.366071,0.370536,103084800,AAPL,-0.0030205846,-0.00088474154,1.9546423,0.2911817878484726,0.2898238754272461
1990-06-01,0.28848094,0.363839,0.375,0.363839,0.36942,157236800,AAPL,-0.012123644,-0.003540367,1.9188213,0.2914864182472229,0.2897162842750549
1990-06-04,0.28848094,0.363839,0.366071,0.354911,0.363839,179424000,AAPL,0.0,0.0,1.9188213,0.2917910486459732,0.2897322458028793
1990-06-05,0.2796326,0.352679,0.366071,0.348214,0.366071,299432000,AAPL,-0.030672193,-0.008848339,1.8292947,0.29112377762794495,0.28935944736003877
1990-06-06,0.2796326,0.352679,0.352679,0.345982,0.348214,211747200,AAPL,0.0,0.0,1.8292947,0.2903682604432106,0.28898664891719816
1990-06-07,0.27609217,0.348214,0.354911,0.34375,0.352679,186435200,AAPL,-0.01266098,-0.0035404265,1.793473,0.2893916055560112,0.2885783392190933
1990-06-08,0.27078316,0.341518,0.34375,0.334821,0.34375,333883200,AAPL,-0.019229114,-0.0053090155,1.7397571,0.2883259832859039,0.28816973507404325
